delivery_date,wx_demand_temperature_mean,wx_demand_temperature_max,wx_demand_temperature_min,wx_demand_cloud_mean,wx_demand_precipitation_sum,wx_demand_shortwave_sum,wx_demand_dni_sum,wx_demand_wind_mean,wx_demand_wind_max,wx_demand_wind_cubed_mean,wx_hydro_temperature_mean,wx_hydro_temperature_max,wx_hydro_temperature_min,wx_hydro_cloud_mean,wx_hydro_precipitation_sum,wx_hydro_shortwave_sum,wx_hydro_dni_sum,wx_hydro_wind_mean,wx_hydro_wind_max,wx_hydro_wind_cubed_mean,wx_solar_temperature_mean,wx_solar_temperature_max,wx_solar_temperature_min,wx_solar_cloud_mean,wx_solar_precipitation_sum,wx_solar_shortwave_sum,wx_solar_dni_sum,wx_solar_wind_mean,wx_solar_wind_max,wx_solar_wind_cubed_mean,wx_wind_temperature_mean,wx_wind_temperature_max,wx_wind_temperature_min,wx_wind_cloud_mean,wx_wind_precipitation_sum,wx_wind_shortwave_sum,wx_wind_dni_sum,wx_wind_wind_mean,wx_wind_wind_max,wx_wind_wind_cubed_mean,wx_wind_site_dispersion,wx_demand_hdd,wx_demand_cdd,wx_hydro_precip_roll7,wx_hydro_precip_roll30
2026-07-03,27.3855,33.694,21.372,9.565000000000001,0.0,8029.14,9543.92,5.116008333333333,9.4366,384.65120105083327,22.14875,31.04,13.860000000000001,9.247916666666667,0.0,8399.29,9759.960000000001,5.327,9.692,249.9470223625,29.050583333333336,36.054,22.264,2.184166666666667,0.0,8421.42,10417.833999999999,7.6026,11.746400000000001,836.4220774700001,23.478749999999998,30.634,17.524,8.409166666666668,0.0,8523.912,10491.622,10.189366666666666,14.0048,1478.8871378416668,3.6855605767706883,0.0,5.3855,0.46,16.17
2026-07-04,28.707416666666667,35.024,22.27,7.24,0.0,8210.78,9734.486,5.029608333333334,9.8446,296.75137554083335,23.746250000000003,33.175,15.095,9.383333333333333,0.0,8320.755000000001,9642.580000000002,3.7186458333333334,7.147,119.87966323958334,29.711833333333335,37.158,21.6,4.221666666666667,0.0,8396.92,10284.502,5.366666666666666,10.4184,507.05816076166667,24.895249999999997,32.788,18.024,6.764166666666666,0.0,8484.392,10384.644,7.443858333333333,11.625,892.1062337758333,4.4603968621440035,0.0,6.707416666666667,0.21000000000000002,16.17
2026-07-05,29.505333333333333,35.91,22.84,18.145,0.0,8116.99,9346.960000000001,4.040891666666667,8.333,162.99857526416667,25.87854166666667,34.81,16.96,3.4958333333333336,0.0,8375.555,9860.945,3.298604166666667,8.532000000000002,109.74071253541666,30.400000000000002,37.788,22.41,29.447500000000005,0.0,8171.62,9522.818000000001,4.927075,10.520000000000001,345.97160882750006,26.81741666666667,35.052,19.134,10.607500000000002,0.0,8369.38,10178.726,5.529116666666667,10.1278,487.02472646166666,3.8229177225248314,0.0,7.505333333333333,0.05000000000000003,16.17
2026-07-06,30.49391666666667,37.454,23.630000000000003,19.930833333333332,0.0,8081.27,9308.144,3.4420166666666665,6.869,84.28483003666666,26.997708333333332,35.9,18.86,22.506249999999998,0.10000000000000002,7737.475,7924.110000000001,3.102333333333333,6.995000000000001,75.00836638333334,31.052000000000003,38.870000000000005,23.038,27.545,0.04000000000000001,8125.780000000001,9570.772,4.516616666666667,8.544,198.5688092516667,28.259666666666668,36.303999999999995,20.152,13.596666666666666,0.0,8320.18,10070.898,4.5546,8.0914,288.07192026,3.3746201989658804,0.0,8.49391666666667,0.10000000000000005,16.27
2026-07-07,30.005416666666665,36.654,23.606,31.388333333333335,0.12,7927.18,8879.656,3.196458333333333,6.8628,72.43590937083333,25.587916666666665,35.05,18.21,26.729166666666668,0.275,7797.410000000001,8527.69,3.5358958333333335,11.3045,239.22530487708332,31.768750000000004,40.086,22.988,20.968333333333334,0.0,8205.34,9749.296,4.686800000000001,8.848600000000001,184.019946245,27.429,35.708,20.067999999999998,41.09916666666667,0.062000000000000006,7803.168,8334.582,3.405941666666667,7.6912,125.32287992916667,2.546182404691966,0.0,8.005416666666665,0.37500000000000006,16.545
2026-07-08,29.57241666666667,36.502,22.785999999999998,28.453333333333337,0.0,8163.31,9599.542000000001,3.507266666666667,6.6634,82.24409969666667,24.33229166666667,33.46,16.565,22.98125,0.0,8018.74,8875.875,3.1408333333333336,7.5845,87.88277319583334,31.430083333333336,40.412,21.664,27.305833333333336,0.0,8379.16,10054.858,3.839141666666667,9.032,127.91226251416668,27.03525,35.002,19.036,29.73166666666667,0.0,8171.508,9559.256,3.4454083333333334,7.0768,95.34034426583334,1.3233689493702834,0.0,7.572416666666669,0.37500000000000006,16.545
2026-07-09,28.874583333333334,35.182,22.614,29.441666666666666,0.0,8073.9400000000005,9098.624,3.3049666666666666,6.271000000000001,75.39504879666666,24.369166666666665,33.325,15.87,25.03125,0.0,7938.055,8620.04,3.335916666666667,7.8795,107.28119847916666,30.08891666666667,37.612,22.626,22.8325,0.010000000000000002,8378.640000000001,10072.122000000001,4.900525,9.656600000000001,242.96364342249998,26.466749999999998,34.244,18.658,27.05,0.12,8218.932,9530.922,3.0822416666666665,6.062,55.82440615916667,0.7055812057892152,0.0,6.874583333333334,0.37500000000000006,16.545
2026-07-10,27.740333333333332,32.418,23.43,53.221666666666664,0.112,7259.26,7220.3240000000005,4.329575,8.803,179.18268528250002,23.80041666666667,31.83,17.105,63.71041666666667,0.09000000000000001,7229.31,6818.87,4.1263125,9.638000000000002,161.53910194375,27.775916666666667,34.912,20.622,21.914166666666667,0.0,8171.26,9525.186,4.445258333333333,8.757200000000001,164.67623921083333,25.604583333333334,31.714,20.222,60.45833333333333,0.082,7411.512,7557.182,4.030366666666667,8.4404,168.28092971166666,1.8232702926843252,0.0,5.740333333333332,0.4650000000000001,16.635
2026-07-11,27.469916666666666,33.122,21.846,37.39,0.0,7888.400000000001,8609.126,4.761441666666666,8.4746,164.39783267916667,24.289375,33.315000000000005,15.820000000000002,42.012499999999996,0.675,7686.5,7932.52,3.2889791666666666,7.825,96.41080814791667,26.86141666666667,33.998000000000005,20.164,43.5925,0.0,7784.72,7975.908,4.153183333333334,7.8832,131.17745974833335,26.1195,34.314,18.736,37.2675,0.16000000000000003,7869.664,8700.807999999999,4.737958333333333,8.0942,209.2648702908333,1.682806635147454,0.0,5.469916666666666,1.1400000000000001,17.310000000000002
2026-07-12,27.3185,31.984,22.896,69.01666666666668,0.5700000000000001,6462.1,5312.904,5.354241666666667,9.4828,271.55120053916664,23.592083333333335,30.12,17.68,42.22708333333334,1.6150000000000002,7083.58,7559.265,4.636625,9.375,218.6212704375,26.377000000000002,31.954,20.66,68.27916666666667,0.0,7066.540000000001,6581.39,4.559416666666667,8.4068,188.65314761166667,25.135416666666668,30.234,20.182,63.295833333333334,0.28600000000000003,7193.168,7032.264,6.0450083333333335,10.4794,378.22884160083333,1.6736391168703362,0.0,5.3185,2.7550000000000003,18.925
